,RSI,BB_Dist,MACD_6_13_4,MACDh_6_13_4,MACDs_6_13_4,STOCHk_5_3_1,STOCHd_5_3_1,OBV,ATR,Golden_Cross,ADX,CCI,ROC,CMF,ADL
10,44.514772785028484,3.9529606066816996,3.524622692227581,-1.1396635745551587,4.66428626678274,11.199396920123428,35.87317902854079,30841800.0,6.876815766707208,0.0,28.58823519253931,53.34732700711705,2.0766177631309866,0.1105964447195946,18019129.687881064
11,31.457031284722042,43.81101915264219,-24.742006691815675,2.689365030204435,-27.43137172202011,49.603601404138516,72.3247359521112,-176855400.0,21.5309543837787,0.0,53.36389748006109,-88.8306476662363,-23.05277582137049,0.17001609212871535,50295063.685063094
12,68.86808998276527,9.66979853935004,1.2711780262655736,0.306633772989789,0.9645442532757846,70.35399126330927,84.60931395128732,33972200.0,2.9350828012508394,0.0,21.071814014447195,135.6634664751051,4.02143405500243,0.24960425811257939,39860846.57666697
13,39.93545766406919,-1.3641711887377141,4.201648371087799,-2.352867102015864,6.554515473103663,14.9164454427881,26.984030703551998,20916300.0,10.976702157993746,0.0,31.80306723474434,31.608188475436055,0.5325186128600446,0.1651109718521282,11432100.299987895
14,31.331098879501464,0.04913341920081393,1.5292401422194644,-1.5767976034056388,3.106037745625103,6.1953852754460685,16.5538686992376,-19156900.0,8.365961808003062,0.0,21.952755228806517,-5.830651685435757,0.3480840821791589,0.0014264857488308312,12854727.334403884
15,62.40420677398161,2.4761172479630034,3.289693360680019,-0.755920380714155,4.045613741394174,33.23682661204077,33.94242800019849,44253500.0,2.806217554426603,0.0,40.32407918370071,63.48040520996361,5.717270119678866,0.2855849119487462,50314578.5270966
16,53.366807034197066,1.3092632096051098,0.10262536657482713,0.02443971278549123,0.0781856537893359,47.20001220703125,65.26720506862978,84892500.0,0.6159201901750434,0.0,15.147091175665722,14.806691911560232,2.2182871754661813,0.1107328207476001,53403994.48197602
17,42.55465138096048,1.1279728382280894,0.6132423895857926,-0.25559081340297296,0.8688332029887655,16.055148615685052,30.224912200343322,556486500.0,1.1090100821203506,0.0,26.02523367364658,41.83497728925439,4.1105840430107135,0.13275076871671262,102355835.78360939
18,36.4219416697976,0.6542727218757136,-0.8551402560407553,0.09172831227337075,-0.946868568314126,37.79048362557276,55.38426887135202,-59759700.0,2.4130221970966477,0.0,41.791736938331844,-106.8000332174378,-0.996726494404762,-0.04594520670944011,-37713932.103294335
19,46.01232081888794,3.223112651458493,0.08252652542601879,0.044729689660668905,0.03779683576534989,13.846144817305774,60.98112455747855,69435000.0,1.196587642225812,0.0,10.329910063935689,4.593276430768933,-0.042150878275510235,0.04331317802738321,73859198.18469132
20,33.54685589959595,1.066959530594744,0.04598533134097238,-0.21341846122110725,0.2594037925620796,3.5503719888764493,48.90035326124384,168048200.0,2.286545963872935,0.0,14.377808896063904,-45.10122200653402,-1.3015066553015284,0.17187695852048168,108497049.30233388
21,22.41586387895652,0.3881882922089659,-0.699805411406544,-0.46509563197438697,-0.23470977943215696,15.428597586495536,6.648613074522101,-52085200.0,2.4292610612362195,0.0,14.315005990162016,-130.81560794910413,-2.02849492244733,-0.0979634620178574,-54391449.5205594
22,26.29252781554293,2.03877403945242,-0.46172556783491814,-0.4540390427873483,-0.007686525047569809,20.241760462599554,9.033018564185307,-33595900.0,3.110883428640944,0.0,18.95831328576392,-71.04052171186063,-0.0745183944464186,-0.005259357376534763,-63594216.79506696
23,42.678775698018136,5.887924306793366,-1.1851735040791596,-0.07014311535178863,-1.115030388727371,39.82597019361413,56.672194376680615,-1025300.0,5.776145418921532,0.0,25.751828422804596,-86.27667760995551,-1.6381121429718428,0.19325917549345784,44566722.5046053
24,38.083991131048,3.2306021659901774,0.37413398167740297,-0.24502955818474914,0.6191635398621521,6.60003662109375,51.91032281223141,33560800.0,2.8282821928348523,0.0,12.978370951631891,-8.99993282963462,-1.8656716417910448,0.09248551200835382,5646012.08981788
25,67.62806364000615,75.09765345410506,20.979786930374985,-1.511609701921465,22.49139663229645,41.15415273769874,69.49281138973149,78422100.0,29.748010154803435,0.0,37.58076151592692,118.11817668084592,3.80450660579951,0.34385552151142856,34155432.81090547
26,42.31375007644177,1.1472742542368515,0.02347782686641864,-0.017653516253411244,0.04113134311982988,9.649014201389354,45.85627768611059,323617600.0,0.6486931781926815,0.0,16.523507161225584,-9.063586463614227,-0.8736795672269587,0.046767121560150324,35234965.13073769
27,66.34162908485044,3.1941016728856724,1.1001371564070581,-0.12886047192443995,1.228997628331498,34.74585312078725,32.36296278118231,172734200.0,1.355956545900127,0.0,31.962152810909043,85.98535544087035,6.112881563965849,0.1182474351309734,-14691411.804325959
28,29.41785383007134,-0.2892364536263301,-0.047413875676408423,-0.1408737940035368,0.09345991832712838,3.199920654296875,9.116628796953743,-488527900.0,0.8416124722863157,0.0,9.70750151531747,-26.339622690344395,-2.142860775902158,0.013012210195295557,84022485.6625284
29,71.58518242775537,24.400190310973812,9.380531128744224,-0.6959990866722272,10.07653021541645,20.84468283059264,55.5459129593903,4648000.0,9.048476155853153,0.0,33.90113074283674,100.8272496767406,7.901246675563621,0.12522304605040227,4831090.823813474
30,43.595205847003946,-4.161320490315347,2.5051895147545906,-1.3283827737307217,3.8335722884853123,21.454322313415663,19.44155227141778,29873400.0,6.728011272069405,0.0,14.255451894942105,35.48656837520716,1.3155155937040448,-0.04104256869046839,-2942043.2184744645
31,70.82205788325516,15.34450717494326,7.182274424742928,-1.1498849236712907,8.33215934841422,59.93286130062285,64.29301530571938,132651000.0,8.15967384166247,0.0,32.07120395805276,80.64668293315111,10.954417884590033,0.2853869755923649,149838883.79053167
32,29.254562897159072,6.8019436936468765,-16.469319699077232,-0.37978775238929074,-16.08953194668794,7.026031869860624,34.22620824509946,-8282300.0,30.415768636956397,0.0,31.320694471599445,-93.24932352389543,-4.628915209221905,-0.14604412229452254,-7273914.971281867
33,54.27361587384119,4.428673579801057,-0.5285569913614552,0.30106774958773097,-0.8296247409491861,72.14127552121005,71.34979236752885,-48550600.0,2.501870942386352,1.0,23.470501269228922,-42.15290823908408,0.24468101516829716,-0.035173703027230184,-30332814.65955785
34,34.67852796770357,4.151093057876949,-5.184613792357993,-0.7283883061125369,-4.456225486245456,30.893999810590266,40.06381154588843,-36772500.0,14.005068564562146,0.0,31.10946764813307,-133.605189891513,-2.507421934752648,0.0440886468094281,-4059187.014224615
35,31.91226674956243,-0.5590433308847764,1.213205985731463,-0.7429638300761685,1.9561698158076315,1.6834324897332882,39.921759975263114,-10007400.0,4.692990479280633,0.0,14.604923114653825,22.115838443029894,1.564430681038321,0.008577257597645499,12645091.677053627
36,49.38053123404973,4.020617394167175,2.5734455438862653,-0.867153625678494,3.4405991695647593,15.426346499475219,25.25736897683033,-36124100.0,4.38299213165072,0.0,24.25446244345727,57.86265674056066,4.664001573188227,0.15774496111413178,4714747.096545869
37,46.321826521473014,6.295793570767671,2.684865271595669,-0.8908453652280999,3.5757106368237688,1.3105964628794324,9.52479064811338,89289900.0,4.629514687576282,0.0,26.419988550352528,51.99982126894926,8.859392730184542,-0.1428677068180669,-77806254.94288898
38,61.84877032060759,19.082142056051396,6.432077966303439,-0.7497428649656648,7.181820831269103,27.60047457786927,65.06867839768313,68599800.0,5.402212468418568,0.0,38.122586752479016,90.36167320669684,7.356985582155619,0.32394237731795944,24461536.56928176
39,48.71346504137901,19.741336512497924,7.364816360959708,-0.9838699433595384,8.348686304319246,29.963943752253517,67.57518238721194,14232400.0,21.491748422116444,0.0,30.698274308190957,78.08456601620222,1.0340259283874613,0.2951981638679501,14478046.966733417
40,43.12336740653999,8.480352594063731,0.6922875922044227,-0.15224891452987188,0.8445365067342946,18.48177505615035,56.191053048492336,4997800.0,5.51471453115374,0.0,13.254268500993472,-11.203796120720428,0.261573686485392,0.15197093713802545,22498938.037214812
41,47.341864412149405,0.7921234838056534,0.26504390721576954,-0.25286541851674693,0.5179093257325165,36.175057685928536,16.731153204873024,-56509500.0,2.434824287284719,0.0,20.613644342403013,13.27030681817668,1.6662396595418736,-0.1013632155379442,-40503172.10570519
42,51.11079049883462,1.1496039329725605,0.592087089317225,-0.24857427233996277,0.8406613616571877,37.2092771097401,34.68584762558381,2022900.0,2.0112926153385935,0.0,16.908391022986887,43.19039022138128,4.090986001789949,-0.04856901132417642,-45937727.74353659
43,66.31869662151531,9.91881351737021,3.562761974900752,-0.28470673487331233,3.8474687097740645,64.87090865443113,74.61917177704929,22748000.0,4.437939458342326,0.0,26.796391791286062,102.54254492567127,4.769570177013184,0.19668930557129088,7190764.779239591
44,37.82141848826424,0.881695267808027,4.026217803042101,-1.4657327326045522,5.491950535646653,2.318659564355339,34.65685177686506,38725300.0,5.861374404448419,0.0,27.088572409090002,48.98895653255081,8.796188950680046,0.16069083789169422,20618114.617343903
45,52.18675465481261,16.289590830011548,0.7811529660068572,0.3899087266595107,0.39124423934734653,42.638277117147815,65.8411995020672,10078700.0,10.727463563748854,0.0,10.861292276393607,-14.939863296290142,-0.8597952885510237,0.06724324725054617,7254934.918335796
46,58.32734419265166,6.371885640660992,4.598954606078564,-1.004603253235496,5.60355785931406,23.042837373049824,36.801177233629275,123233200.0,5.300565887174665,0.0,36.947013363598074,68.40481588566135,6.108506468588425,0.0975882511325303,12687782.635475619
47,46.94500799165466,3.637572447705395,0.1690550392794279,-0.21499808536775744,0.38405312464718533,33.18178586724511,30.56632249928482,-8686300.0,2.8319693994558497,0.0,18.06658190606546,16.179801318711956,2.8849453503103857,0.2827861773836126,64549458.61906688
48,48.64159166766937,33.24464503275158,13.27032035925447,-3.0918920694233734,16.362212428677843,12.665158495370159,42.45898732382313,152800.0,21.63209284813623,0.0,17.517588457104782,61.58503207269714,4.4430574942697385,0.03971501090166879,667555.0058387714
49,35.11542672102004,2.62455013066932,2.6125362301505106,-2.177137949568829,4.78967417971934,12.72609807231089,13.034676710871663,13531400.0,7.6270687260302426,0.0,23.218332653728726,19.747555809229606,1.2409183417570642,0.13636001807687792,14734143.961710202
50,53.93440792596799,12.815581127701478,5.97883603762682,-1.7178414153134343,7.696677452940254,33.74911559508136,23.436185972829595,9618600.0,8.702850472954868,0.0,36.069403286765656,55.9849886533862,6.457980706678875,0.029287363333095208,-992729.7664576375
51,23.82349632573684,0.5493226257680988,0.3131900043819513,-0.7777806448127129,1.0909706491946642,27.007960362157252,37.91539134723937,28452800.0,2.479888717150858,0.0,28.350845555707526,-61.754854902284734,-2.0199023120348674,0.29969599905340155,30105267.00010264
52,29.521515056807107,2.7205762572755248,-1.107772690344909,-0.0529582485385951,-1.054814441806314,7.416307023155597,55.60804163196096,9653800.0,2.165212970918346,0.0,19.245639231877682,-111.38587240128888,-11.245390456903477,-0.17946716996700843,-37098194.16599197
53,29.80607533379358,-0.6843510436318923,0.3736571721244104,-1.063113990877335,1.4367711630017455,5.353460563287355,21.18796775427224,51300.0,5.848809236623081,0.0,18.30088972702017,-31.724558847901715,-0.32519411147222643,0.004216094058654069,7424561.064641156
54,65.98546368896925,236.72574991026522,73.2603214916162,-7.237050735634597,80.49737222725079,76.0506834587621,63.41831579405158,912100.0,127.50115922503444,0.0,28.548826950273007,94.85677231624481,3.419765782830849,0.2135947145200318,1811186.1976476894
55,35.55260513213053,3.0197917433158636,1.4975037165200433,-1.3532895251241066,2.85079324164415,2.755682036232353,10.970364479119349,-3910600.0,5.607552435407375,0.0,18.346309053528493,21.61837698476362,3.190033338149596,0.12203387754552063,16968081.54442985
56,21.225727593438037,-0.8604933155548764,-0.3205260002849002,-0.5031292903700691,0.18260329008516893,0.5398237104411563,27.321379149537805,-22321800.0,1.960710414727194,0.0,19.926056696956977,-181.6284266469499,-3.240850269624546,-0.06518960636130286,-22771190.94476317
57,41.36365536048165,4.79170035560395,3.452585669398502,-1.8366229549545627,5.289208624353065,22.011308246000542,34.861102958475065,3961500.0,10.390079008057016,0.0,22.503149758864524,27.81534704064033,0.7308804160120587,0.08122845935122705,198666.13437215562
58,56.36536309523904,3.909613921664146,0.22269506522410154,0.09729165704667178,0.12540340817742976,60.69643904355401,79.16157813763532,45346800.0,1.1032578384877685,0.0,13.426685809324798,20.91194478907943,-1.8211957964058227,0.08472664563331013,38730447.377420835
59,31.599981128613305,2.88502668376384,4.2425842664080164,-3.3417662473852037,7.58435051379322,8.120962851643862,20.182520964233344,14335000.0,14.04844715978546,0.0,22.82131124049312,16.24107816978305,0.8380425878335932,0.2958949447405382,11840873.474393938
60,27.899502164923508,1.314582859826345,3.755480362639645,-2.15721014556867,5.912690508208315,3.40838276417056,17.528763745562554,-3246800.0,7.2639840395380535,0.0,30.349778162637893,33.71214004396797,4.512276334730187,0.018901846107371684,2019468.4390148018
61,55.54244491259204,51.26638685303885,7.64570402762763,1.2107897551087934,6.434914272518837,43.96511272254803,72.84753438343117,-4159200.0,22.797768796965865,0.0,18.044009018605593,59.58405194861807,9.140863600790555,0.2608595660978937,8428534.769421872
62,36.91419366322636,18.526879786778352,-2.864346200050761,0.21455392959196562,-3.0789001296427267,26.893488299641728,65.09702261440007,4231900.0,8.747552697538039,0.0,23.837720890424592,-79.78845595616589,-6.133107254115948,-0.10749685425793058,-1415255.8328380857
63,48.184111610355586,0.6457409067266937,0.6400006433158083,-0.19817731470255096,0.8381779580183593,23.030168517375394,33.362919993390015,-37938800.0,1.3020980711579195,0.0,21.45796424041922,50.86089408784628,4.076030342916723,0.05486538691008689,52488648.34784267
64,37.48368769277648,0.07217146579445455,0.09761882770139607,-0.05116348108310287,0.14878230878449894,19.99988555908203,31.452957660191043,235663800.0,0.2766588645946074,0.0,30.658381256766134,27.017592415763026,3.0382695880222927,0.08027092080244713,413655669.91520107
65,56.62845886225541,26.324171218548486,10.25677709533295,-1.6618412924378756,11.918618387770826,19.170815266120353,41.55797979289873,-142000.0,13.446824446185467,0.0,31.35528630417119,77.18362682039889,5.236848648155779,-0.014203817015913802,-1097666.4832970449
66,49.881381958195064,-0.7049386547825804,0.9477123446284565,-0.2830930943000318,1.2308054389284884,17.419727942470644,37.318363468981325,21672700.0,1.8005604872511216,0.0,36.190051012662636,53.579603121127526,1.3762677995292247,0.11623309454027242,17278267.292394042
67,39.27289842825119,1.2141714567242587,0.9481711712770675,-0.46565827680851446,1.413829448085582,14.70587575312188,33.01818942341475,49987800.0,1.9214629129522285,0.0,30.20901988400708,34.999575176546024,2.484643766697288,0.10897082476035083,24880879.410458546
68,50.78900524400749,25.758386514920744,9.654688662751141,-3.252125942529947,12.906814605281088,21.639406820085014,21.049088175663055,10410000.0,16.376476638379977,0.0,22.75308281730602,52.92080884785158,5.750392002787096,0.03478513927434846,4559857.083992304
69,33.20071063230968,-0.1299874442531177,0.09293483837788585,-0.6447613682444397,0.7376962066223256,18.375981524249422,24.470950765114,14648600.0,3.002799305826291,0.0,15.0150830310853,-33.21369463394678,-0.37918431508119926,0.03796521255454974,12923485.790894393
70,55.103975447868,6.487226762784928,1.5569456870162526,-0.1731735279169624,1.730119214933215,44.721666573923024,65.1400133254231,21023900.0,4.360789292497677,0.0,12.534942836342708,63.92550409820045,0.17317012497315154,0.11910449113220001,9806725.133057255
71,39.904582000386725,15.571312496827147,-6.764979944459924,1.4540959767374382,-8.219075921197362,24.28188629935326,57.782412231512446,-16071200.0,14.026260855334556,0.0,38.019022412710584,-55.34781718068144,1.0311900867882686,0.0584987551335404,6517139.362598955
